day,base_asset,price
2022-02-04T00:00:00+00:00,crv3crypto,1439.710933612069
2022-02-04T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-02-04T00:00:00+00:00,eursCRV,1.138262507460168
2022-02-04T00:00:00+00:00,steCRV,2931.75635658618
2022-02-03T00:00:00+00:00,DAI,1.0011427131944437
2022-02-03T00:00:00+00:00,LUSD3CRV-f,0.9934175940214485
2022-02-03T00:00:00+00:00,MIM-3LP3CRV-f,0.9835138721960357
2022-02-03T00:00:00+00:00,USDC,1.0011840395833351
2022-02-03T00:00:00+00:00,WBTC,36952.72954861117
2022-02-03T00:00:00+00:00,alUSD3CRV-f,0.9877610853494686
2022-02-03T00:00:00+00:00,crv3crypto,1398.1596247962723
2022-02-03T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-02-03T00:00:00+00:00,eursCRV,1.138262507460168
2022-02-03T00:00:00+00:00,steCRV,2748.214939015251
2022-02-02T00:00:00+00:00,DAI,1.0010296201388844
2022-02-02T00:00:00+00:00,LUSD3CRV-f,0.9940903519299034
2022-02-02T00:00:00+00:00,MIM-3LP3CRV-f,0.9829171162048753
2022-02-02T00:00:00+00:00,USDC,1.0011471201388888
2022-02-02T00:00:00+00:00,WBTC,38203.539847222026
2022-02-02T00:00:00+00:00,alUSD3CRV-f,0.9877624142443839
2022-02-02T00:00:00+00:00,crv3crypto,1435.8830576641471
2022-02-02T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-02-02T00:00:00+00:00,eursCRV,1.138262507460168
2022-02-02T00:00:00+00:00,steCRV,2849.7952538814893
2022-02-01T00:00:00+00:00,DAI,1.000760795833334
2022-02-01T00:00:00+00:00,LUSD3CRV-f,0.9940903519299034
2022-02-01T00:00:00+00:00,MIM-3LP3CRV-f,0.9822940244808291
2022-02-01T00:00:00+00:00,USDC,1.0009848583333343
2022-02-01T00:00:00+00:00,WBTC,38727.70633333335
2022-02-01T00:00:00+00:00,alUSD3CRV-f,0.9877624142443839
2022-02-01T00:00:00+00:00,crv3crypto,1437.5329276817845
2022-02-01T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-02-01T00:00:00+00:00,eursCRV,1.138262507460168
2022-02-01T00:00:00+00:00,steCRV,2871.2203560588623
2022-01-31T00:00:00+00:00,DAI,1.0010424972222245
2022-01-31T00:00:00+00:00,LUSD3CRV-f,0.9940903519299034
2022-01-31T00:00:00+00:00,MIM-3LP3CRV-f,0.9805462299348895
2022-01-31T00:00:00+00:00,USDC,1.0014196618055566
2022-01-31T00:00:00+00:00,WBTC,37735.38027777784
2022-01-31T00:00:00+00:00,alUSD3CRV-f,0.9876588373176105
2022-01-31T00:00:00+00:00,crv3crypto,1382.7253705195942
2022-01-31T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-01-31T00:00:00+00:00,eursCRV,1.130581796147403
2022-01-31T00:00:00+00:00,steCRV,2627.0403632031716
2022-01-30T00:00:00+00:00,DAI,1.000877493750001
2022-01-30T00:00:00+00:00,LUSD3CRV-f,0.9940071585726803
2022-01-30T00:00:00+00:00,MIM-3LP3CRV-f,0.9797205130526074
2022-01-30T00:00:00+00:00,USDC,1.0011535027777765
2022-01-30T00:00:00+00:00,WBTC,38063.606555555416
2022-01-30T00:00:00+00:00,alUSD3CRV-f,0.9877544552749978
2022-01-30T00:00:00+00:00,crv3crypto,1394.946660989713
2022-01-30T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-01-30T00:00:00+00:00,eursCRV,1.1284718773004194
2022-01-30T00:00:00+00:00,steCRV,2693.3799445003206
2022-01-29T00:00:00+00:00,DAI,1.001079603472223
2022-01-29T00:00:00+00:00,LUSD3CRV-f,0.9940071585726803
2022-01-29T00:00:00+00:00,MIM-3LP3CRV-f,0.9816597645855605
2022-01-29T00:00:00+00:00,USDC,1.0011351451388886
2022-01-29T00:00:00+00:00,WBTC,37946.07865277774
2022-01-29T00:00:00+00:00,alUSD3CRV-f,0.9877544552749978
2022-01-29T00:00:00+00:00,crv3crypto,1393.7520499720074
2022-01-29T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-01-29T00:00:00+00:00,eursCRV,1.161234160776379
2022-01-29T00:00:00+00:00,steCRV,2634.4797009278777
2022-01-28T00:00:00+00:00,DAI,1.0011487375000017
2022-01-28T00:00:00+00:00,LUSD3CRV-f,0.9935898799451719
2022-01-28T00:00:00+00:00,MIM-3LP3CRV-f,0.9783766620165718
2022-01-28T00:00:00+00:00,USDC,1.0012849374999995
2022-01-28T00:00:00+00:00,WBTC,37186.05955555558
2022-01-28T00:00:00+00:00,alUSD3CRV-f,0.9877939140443068
2022-01-28T00:00:00+00:00,crv3crypto,1350.7334788919018
2022-01-28T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-01-28T00:00:00+00:00,eursCRV,1.161234160776379
2022-01-28T00:00:00+00:00,steCRV,2491.4566878359096
2022-01-27T00:00:00+00:00,DAI,1.0009628006944438
2022-01-27T00:00:00+00:00,LUSD3CRV-f,0.9961107700970185
2022-01-27T00:00:00+00:00,MIM-3LP3CRV-f,0.9845749257448818
2022-01-27T00:00:00+00:00,USDC,1.0013863527777778
2022-01-27T00:00:00+00:00,WBTC,36490.54040972216
2022-01-27T00:00:00+00:00,alUSD3CRV-f,0.9878527159466041
2022-01-27T00:00:00+00:00,crv3crypto,1340.0712764126354
2022-01-27T00:00:00+00:00,crvTricrypto,1334.8298363667097
2022-01-27T00:00:00+00:00,eursCRV,1.161234160776379
2022-01-27T00:00:00+00:00,steCRV,2531.9558094938766
2022-01-26T00:00:00+00:00,DAI,1.0009691722222274
2022-01-26T00:00:00+00:00,LUSD3CRV-f,0.9944041683433889
2022-01-26T00:00:00+00:00,MIM-3LP3CRV-f,0.9845787520840625
2022-01-26T00:00:00+00:00,USDC,1.0012049437500006
2022-01-26T00:00:00+00:00,WBTC,37665.556881944445
2022-01-26T00:00:00+00:00,alUSD3CRV-f,0.9874904654337716
2022-01-26T00:00:00+00:00,crv3crypto,1383.2825896524134
2022-01-26T00:00:00+00:00,crvTricrypto,1347.1500475776834
2022-01-26T00:00:00+00:00,eursCRV,1.161234160776379
2022-01-26T00:00:00+00:00,steCRV,2615.516780052816
2022-01-25T00:00:00+00:00,DAI,1.001169607638888
2022-01-25T00:00:00+00:00,LUSD3CRV-f,0.9940998272677063
2022-01-25T00:00:00+00:00,MIM-3LP3CRV-f,0.9845901626559471
2022-01-25T00:00:00+00:00,USDC,1.001243926388885
2022-01-25T00:00:00+00:00,WBTC,36583.512055555424
2022-01-25T00:00:00+00:00,alUSD3CRV-f,0.9873411233943388
2022-01-25T00:00:00+00:00,crv3crypto,1345.2758564263504
2022-01-25T00:00:00+00:00,crvTricrypto,1347.1500475776834
2022-01-25T00:00:00+00:00,eursCRV,1.161234160776379
2022-01-25T00:00:00+00:00,steCRV,2503.9323710453928
2022-01-24T00:00:00+00:00,DAI,1.0015114152777764
2022-01-24T00:00:00+00:00,LUSD3CRV-f,0.993737019164403
2022-01-24T00:00:00+00:00,MIM-3LP3CRV-f,0.9845916872288416
2022-01-24T00:00:00+00:00,USDC,1.0014322020833317
2022-01-24T00:00:00+00:00,WBTC,35212.479263888956
2022-01-24T00:00:00+00:00,alUSD3CRV-f,0.9876820277008783
2022-01-24T00:00:00+00:00,crv3crypto,1329.2603880927488
2022-01-24T00:00:00+00:00,crvTricrypto,1347.1500475776834
2022-01-24T00:00:00+00:00,eursCRV,1.161234160776379
2022-01-24T00:00:00+00:00,steCRV,2464.338500871229
2022-01-23T00:00:00+00:00,DAI,1.0016747111111086
2022-01-23T00:00:00+00:00,LUSD3CRV-f,0.9947636656253211
2022-01-23T00:00:00+00:00,MIM-3LP3CRV-f,0.9862112254502515
2022-01-23T00:00:00+00:00,USDC,1.0015850534722217
2022-01-23T00:00:00+00:00,WBTC,35539.19788194439
2022-01-23T00:00:00+00:00,alUSD3CRV-f,0.9981299238669383
2022-01-23T00:00:00+00:00,crv3crypto,1333.3525450484601
2022-01-23T00:00:00+00:00,crvTricrypto,1371.9568260815672
2022-01-23T00:00:00+00:00,eursCRV,1.161234160776379
2022-01-23T00:00:00+00:00,steCRV,2577.859089984953
2022-01-22T00:00:00+00:00,DAI,1.0019077715277758
2022-01-22T00:00:00+00:00,LUSD3CRV-f,0.9947636656253211
2022-01-22T00:00:00+00:00,MIM-3LP3CRV-f,0.9845881252849591
2022-01-22T00:00:00+00:00,USDC,1.0018042986111102
2022-01-22T00:00:00+00:00,WBTC,35589.30784027786
2022-01-22T00:00:00+00:00,alUSD3CRV-f,0.98746204911991
2022-01-22T00:00:00+00:00,crv3crypto,1346.7604611997813
2022-01-22T00:00:00+00:00,crvTricrypto,1371.9568260815672
2022-01-22T00:00:00+00:00,eursCRV,1.1398688115191484
2022-01-22T00:00:00+00:00,steCRV,2547.3780653799386
2022-01-21T00:00:00+00:00,DAI,1.0018414534722246
2022-01-21T00:00:00+00:00,LUSD3CRV-f,0.9934141496775
2022-01-21T00:00:00+00:00,MIM-3LP3CRV-f,0.9845500814100018
2022-01-21T00:00:00+00:00,USDC,1.0015156284722224
2022-01-21T00:00:00+00:00,WBTC,38773.291229166825
2022-01-21T00:00:00+00:00,alUSD3CRV-f,0.9876666849002792
2022-01-21T00:00:00+00:00,crv3crypto,1453.961130562464
2022-01-21T00:00:00+00:00,crvTricrypto,1568.0401949780999
2022-01-21T00:00:00+00:00,eursCRV,1.1398688115191484
2022-01-21T00:00:00+00:00,steCRV,2874.9020550599457
2022-01-20T00:00:00+00:00,DAI,1.0013199409722207
2022-01-20T00:00:00+00:00,LUSD3CRV-f,0.9906211450590783
2022-01-20T00:00:00+00:00,MIM-3LP3CRV-f,0.9845489375165568
2022-01-20T00:00:00+00:00,USDC,1.0009520180555547
2022-01-20T00:00:00+00:00,WBTC,42352.504680555576
2022-01-20T00:00:00+00:00,alUSD3CRV-f,0.9877384779565466
2022-01-20T00:00:00+00:00,crv3crypto,1540.0941799503207
2022-01-20T00:00:00+00:00,crvTricrypto,1568.0401949780999
2022-01-20T00:00:00+00:00,eursCRV,1.1000708844040783
2022-01-20T00:00:00+00:00,steCRV,3239.4739939144806
2022-01-19T00:00:00+00:00,DAI,1.0011068486111099
2022-01-19T00:00:00+00:00,LUSD3CRV-f,1.0004712009221859
2022-01-19T00:00:00+00:00,MIM-3LP3CRV-f,0.9845192448677599
